date,fee.tsMod,l_interp
05/11/1993,0.199,FALSE
06/11/1993,0.195,FALSE
07/11/1993,0.202,FALSE
08/11/1993,0.19,FALSE
09/11/1993,0.408,FALSE
10/11/1993,0.46,FALSE
11/11/1993,0.444,FALSE
12/11/1993,0.466,FALSE
13/11/1993,0.48,FALSE
14/11/1993,0.443,FALSE
15/11/1993,0.414,FALSE
16/11/1993,0.519,FALSE
17/11/1993,0.48,FALSE
18/11/1993,0.429,FALSE
19/11/1993,0.403,FALSE
20/11/1993,0.391,FALSE
21/11/1993,0.361,FALSE
22/11/1993,0.331,FALSE
23/11/1993,0.306,FALSE
24/11/1993,0.29,FALSE
25/11/1993,0.299,FALSE
26/11/1993,0.31,FALSE
27/11/1993,0.301,FALSE
28/11/1993,0.298,FALSE
29/11/1993,0.325,FALSE
30/11/1993,0.471,FALSE
01/12/1993,0.513,FALSE
02/12/1993,0.521,FALSE
03/12/1993,0.695,FALSE
04/12/1993,0.939,FALSE
05/12/1993,0.773,FALSE
06/12/1993,0.7,FALSE
07/12/1993,0.722,FALSE
08/12/1993,0.996,FALSE
09/12/1993,1.039,FALSE
10/12/1993,0.929,FALSE
11/12/1993,0.835,FALSE
12/12/1993,0.768,FALSE
13/12/1993,0.796,FALSE
14/12/1993,0.759,FALSE
15/12/1993,0.861,FALSE
16/12/1993,0.881,FALSE
17/12/1993,0.83,FALSE
18/12/1993,0.832,FALSE
19/12/1993,1.059,FALSE
20/12/1993,0.852,FALSE
21/12/1993,0.691,FALSE
22/12/1993,0.791,FALSE
23/12/1993,0.799,FALSE
24/12/1993,0.749,FALSE
25/12/1993,0.747,FALSE
26/12/1993,0.643,FALSE
27/12/1993,0.573,FALSE
28/12/1993,0.705,FALSE
29/12/1993,0.723,FALSE
30/12/1993,0.676,FALSE
31/12/1993,0.619,FALSE
01/01/1994,0.627,FALSE
02/01/1994,0.763,FALSE
03/01/1994,0.681,FALSE
04/01/1994,0.62,FALSE
05/01/1994,0.587,FALSE
06/01/1994,0.546,FALSE
07/01/1994,0.507,FALSE
08/01/1994,0.497,FALSE
09/01/1994,0.55,FALSE
10/01/1994,0.677,FALSE
11/01/1994,0.65,FALSE
12/01/1994,0.695,FALSE
13/01/1994,0.708,FALSE
14/01/1994,0.656,FALSE
15/01/1994,0.589,FALSE
16/01/1994,0.511,FALSE
17/01/1994,0.456,FALSE
18/01/1994,0.521,FALSE
19/01/1994,0.622,FALSE
20/01/1994,0.724,FALSE
21/01/1994,0.715,FALSE
22/01/1994,0.642,FALSE
23/01/1994,0.638,TRUE
24/01/1994,0.631,TRUE
25/01/1994,0.624,TRUE
26/01/1994,0.617,TRUE
27/01/1994,0.61,TRUE
28/01/1994,0.603,TRUE
29/01/1994,0.596,TRUE
30/01/1994,0.589,TRUE
31/01/1994,0.582,TRUE
01/02/1994,0.576,TRUE
02/02/1994,0.569,TRUE
03/02/1994,0.562,TRUE
04/02/1994,0.555,TRUE
05/02/1994,0.548,TRUE
06/02/1994,0.541,TRUE
07/02/1994,0.534,TRUE
08/02/1994,0.527,TRUE
09/02/1994,0.52,TRUE
10/02/1994,0.514,TRUE
11/02/1994,0.507,TRUE
12/02/1994,0.5,TRUE
13/02/1994,0.493,TRUE
14/02/1994,0.45,FALSE
15/02/1994,0.408,FALSE
16/02/1994,0.381,FALSE
17/02/1994,0.362,FALSE
18/02/1994,0.369,FALSE
19/02/1994,0.366,FALSE
20/02/1994,0.543,FALSE
21/02/1994,0.561,FALSE
22/02/1994,0.499,FALSE
23/02/1994,0.455,FALSE
24/02/1994,0.428,FALSE
25/02/1994,0.47,FALSE
26/02/1994,0.615,FALSE
27/02/1994,0.684,FALSE
28/02/1994,0.594,FALSE
01/03/1994,0.558,FALSE
02/03/1994,0.597,FALSE
03/03/1994,0.643,FALSE
04/03/1994,0.616,FALSE
05/03/1994,0.753,FALSE
06/03/1994,0.72,FALSE
07/03/1994,0.785,FALSE
08/03/1994,1.009,FALSE
09/03/1994,0.974,FALSE
10/03/1994,0.774,FALSE
11/03/1994,0.698,FALSE
12/03/1994,0.677,FALSE
13/03/1994,0.798,FALSE
14/03/1994,0.716,FALSE
15/03/1994,0.705,FALSE
16/03/1994,0.696,FALSE
17/03/1994,0.63,FALSE
18/03/1994,0.633,FALSE
19/03/1994,0.662,FALSE
20/03/1994,0.566,FALSE
21/03/1994,0.514,FALSE
22/03/1994,0.679,FALSE
23/03/1994,0.75,FALSE
24/03/1994,0.769,FALSE
25/03/1994,0.682,FALSE
26/03/1994,0.598,FALSE
27/03/1994,0.575,FALSE
28/03/1994,0.59,FALSE
29/03/1994,0.532,FALSE
30/03/1994,0.555,FALSE
31/03/1994,0.738,FALSE
01/04/1994,0.707,FALSE
02/04/1994,0.676,FALSE
03/04/1994,0.724,FALSE
04/04/1994,0.821,FALSE
05/04/1994,0.827,FALSE
06/04/1994,0.781,FALSE
07/04/1994,0.699,FALSE
08/04/1994,0.736,FALSE
09/04/1994,0.807,FALSE
10/04/1994,0.699,FALSE
11/04/1994,0.61,FALSE
12/04/1994,0.585,FALSE
13/04/1994,0.512,FALSE
14/04/1994,0.443,FALSE
15/04/1994,0.4,FALSE
16/04/1994,0.366,FALSE
17/04/1994,0.343,FALSE
18/04/1994,0.316,FALSE
19/04/1994,0.323,FALSE
20/04/1994,0.321,FALSE
21/04/1994,0.313,FALSE
22/04/1994,0.299,FALSE
23/04/1994,0.369,FALSE
24/04/1994,0.401,FALSE
25/04/1994,0.468,FALSE
26/04/1994,0.48,FALSE
27/04/1994,0.453,FALSE
28/04/1994,0.528,FALSE
29/04/1994,0.694,FALSE
30/04/1994,0.651,FALSE
01/05/1994,0.551,FALSE
02/05/1994,0.51,FALSE
03/05/1994,0.712,FALSE
04/05/1994,0.832,FALSE
05/05/1994,0.776,FALSE
06/05/1994,0.691,FALSE
07/05/1994,0.616,FALSE
08/05/1994,0.549,FALSE
09/05/1994,0.48,FALSE
10/05/1994,0.457,FALSE
11/05/1994,0.574,FALSE
12/05/1994,0.517,FALSE
13/05/1994,0.461,FALSE
14/05/1994,0.411,FALSE
15/05/1994,0.383,FALSE
16/05/1994,0.373,FALSE
17/05/1994,0.352,FALSE
18/05/1994,0.33,FALSE
19/05/1994,0.311,FALSE
20/05/1994,0.286,FALSE
21/05/1994,0.274,FALSE
22/05/1994,0.267,FALSE
23/05/1994,0.266,FALSE
24/05/1994,0.257,FALSE
25/05/1994,0.258,FALSE
26/05/1994,0.251,FALSE
27/05/1994,0.248,FALSE
28/05/1994,0.239,FALSE
29/05/1994,0.237,FALSE
30/05/1994,0.234,FALSE
31/05/1994,0.234,FALSE
01/06/1994,0.228,FALSE
02/06/1994,0.226,FALSE
03/06/1994,0.244,FALSE
04/06/1994,0.262,FALSE
05/06/1994,0.259,FALSE
06/06/1994,0.289,FALSE
07/06/1994,0.323,FALSE
08/06/1994,0.319,FALSE
09/06/1994,0.306,FALSE
10/06/1994,0.29,FALSE
11/06/1994,0.272,FALSE
12/06/1994,0.265,FALSE
13/06/1994,0.253,FALSE
14/06/1994,0.244,FALSE
15/06/1994,0.234,FALSE
16/06/1994,0.226,FALSE
17/06/1994,0.222,FALSE
18/06/1994,0.229,FALSE
19/06/1994,0.332,FALSE
20/06/1994,0.399,FALSE
21/06/1994,0.473,FALSE
22/06/1994,0.457,FALSE
23/06/1994,0.408,FALSE
24/06/1994,0.395,FALSE
25/06/1994,0.497,FALSE
26/06/1994,0.531,FALSE
27/06/1994,0.603,FALSE
28/06/1994,0.638,FALSE
29/06/1994,0.72,FALSE
30/06/1994,0.604,FALSE
01/07/1994,0.504,FALSE
02/07/1994,0.436,FALSE
03/07/1994,0.39,FALSE
04/07/1994,0.35,FALSE
05/07/1994,0.322,FALSE
06/07/1994,0.363,FALSE
07/07/1994,0.391,FALSE
08/07/1994,0.368,FALSE
09/07/1994,0.462,FALSE
10/07/1994,0.582,FALSE
11/07/1994,0.501,FALSE
12/07/1994,0.439,FALSE
13/07/1994,0.385,FALSE
14/07/1994,0.347,FALSE
15/07/1994,0.326,FALSE
16/07/1994,0.301,FALSE
17/07/1994,0.28,FALSE
18/07/1994,0.267,FALSE
19/07/1994,0.255,FALSE
20/07/1994,0.243,FALSE
21/07/1994,0.241,FALSE
22/07/1994,0.235,FALSE
23/07/1994,0.224,FALSE
24/07/1994,0.221,FALSE
25/07/1994,0.211,FALSE
26/07/1994,0.211,FALSE
27/07/1994,0.216,FALSE
28/07/1994,0.213,FALSE
29/07/1994,0.204,FALSE
30/07/1994,0.231,FALSE
31/07/1994,0.445,FALSE
01/08/1994,0.477,FALSE
02/08/1994,0.437,FALSE
03/08/1994,0.393,FALSE
04/08/1994,0.373,FALSE
05/08/1994,0.367,FALSE
06/08/1994,0.34,FALSE
07/08/1994,0.317,FALSE
08/08/1994,0.299,FALSE
09/08/1994,0.279,FALSE
10/08/1994,0.263,FALSE
11/08/1994,0.245,FALSE
12/08/1994,0.235,FALSE
13/08/1994,0.226,FALSE
14/08/1994,0.216,FALSE
15/08/1994,0.212,FALSE
16/08/1994,0.313,FALSE
17/08/1994,0.384,FALSE
18/08/1994,0.388,FALSE
19/08/1994,0.41,FALSE
20/08/1994,0.384,FALSE
21/08/1994,0.357,FALSE
22/08/1994,0.349,FALSE
23/08/1994,0.453,FALSE
24/08/1994,0.599,FALSE
25/08/1994,0.785,FALSE
26/08/1994,0.664,FALSE
27/08/1994,0.583,FALSE
28/08/1994,0.543,FALSE
29/08/1994,0.538,FALSE
30/08/1994,0.508,FALSE
31/08/1994,0.461,FALSE
01/09/1994,0.489,FALSE
02/09/1994,0.433,FALSE
03/09/1994,0.395,FALSE
04/09/1994,0.383,FALSE
05/09/1994,0.371,FALSE
06/09/1994,0.345,FALSE
07/09/1994,0.335,FALSE
08/09/1994,0.321,FALSE
09/09/1994,0.361,FALSE
10/09/1994,0.436,FALSE
11/09/1994,0.438,FALSE
12/09/1994,0.438,FALSE
13/09/1994,0.406,FALSE
14/09/1994,0.371,FALSE
15/09/1994,0.338,FALSE
16/09/1994,0.313,FALSE
17/09/1994,0.295,FALSE
18/09/1994,0.277,FALSE
19/09/1994,0.29,FALSE
20/09/1994,0.306,FALSE
21/09/1994,0.301,FALSE
22/09/1994,0.285,FALSE
23/09/1994,0.267,FALSE
24/09/1994,0.264,FALSE
25/09/1994,0.244,FALSE
26/09/1994,0.24,FALSE
27/09/1994,0.234,FALSE
28/09/1994,0.235,FALSE
29/09/1994,0.239,FALSE
30/09/1994,0.275,FALSE
01/10/1994,0.579,FALSE
02/10/1994,0.551,FALSE
03/10/1994,0.483,FALSE
04/10/1994,0.433,FALSE
05/10/1994,0.38,FALSE
06/10/1994,0.335,FALSE
07/10/1994,0.44,FALSE
08/10/1994,0.424,FALSE
09/10/1994,0.38,FALSE
10/10/1994,0.348,FALSE
11/10/1994,0.321,FALSE
12/10/1994,0.304,FALSE
13/10/1994,0.28,FALSE
14/10/1994,0.264,FALSE
15/10/1994,0.256,FALSE
16/10/1994,0.239,FALSE
17/10/1994,0.224,FALSE
18/10/1994,0.229,FALSE
19/10/1994,0.228,FALSE
20/10/1994,0.229,FALSE
21/10/1994,0.217,FALSE
22/10/1994,0.215,FALSE
23/10/1994,0.219,FALSE
24/10/1994,0.238,FALSE
25/10/1994,0.375,FALSE
26/10/1994,0.672,FALSE
27/10/1994,0.704,FALSE
28/10/1994,0.619,FALSE
29/10/1994,0.534,FALSE
30/10/1994,0.475,FALSE
31/10/1994,0.514,FALSE
01/11/1994,0.497,FALSE
02/11/1994,0.44,FALSE
03/11/1994,0.444,FALSE
04/11/1994,0.507,FALSE
05/11/1994,0.549,FALSE
06/11/1994,0.525,FALSE
07/11/1994,0.485,FALSE
08/11/1994,0.485,FALSE
09/11/1994,0.532,FALSE
10/11/1994,0.469,FALSE
11/11/1994,0.407,FALSE
12/11/1994,0.412,FALSE
13/11/1994,0.811,FALSE
14/11/1994,0.828,FALSE
15/11/1994,0.749,FALSE
16/11/1994,0.67,FALSE
17/11/1994,0.619,FALSE
18/11/1994,0.617,FALSE
19/11/1994,0.688,FALSE
20/11/1994,0.709,FALSE
21/11/1994,0.617,FALSE
22/11/1994,0.527,FALSE
23/11/1994,0.482,FALSE
24/11/1994,0.452,FALSE
25/11/1994,0.425,FALSE
26/11/1994,0.401,FALSE
27/11/1994,0.414,FALSE
28/11/1994,0.396,FALSE
29/11/1994,0.365,FALSE
30/11/1994,0.333,FALSE
01/12/1994,0.318,FALSE
02/12/1994,0.316,FALSE
03/12/1994,0.478,FALSE
04/12/1994,0.532,FALSE
05/12/1994,0.528,FALSE
06/12/1994,0.558,FALSE
07/12/1994,0.643,FALSE
08/12/1994,0.806,FALSE
09/12/1994,0.754,FALSE
10/12/1994,1.009,FALSE
11/12/1994,1.41,FALSE
12/12/1994,1.36,FALSE
13/12/1994,1.096,FALSE
14/12/1994,0.912,FALSE
15/12/1994,0.721,FALSE
16/12/1994,0.645,FALSE
17/12/1994,0.614,FALSE
18/12/1994,0.609,FALSE
19/12/1994,0.591,FALSE
20/12/1994,0.562,FALSE
21/12/1994,0.508,FALSE
22/12/1994,0.447,FALSE
23/12/1994,0.423,FALSE
24/12/1994,0.542,FALSE
25/12/1994,0.588,FALSE
26/12/1994,0.704,FALSE
27/12/1994,0.78,FALSE
28/12/1994,0.987,FALSE
29/12/1994,0.913,FALSE
30/12/1994,0.838,FALSE
31/12/1994,0.758,FALSE
01/01/1995,0.677,FALSE
02/01/1995,0.591,FALSE
03/01/1995,0.509,FALSE
04/01/1995,0.493,FALSE
05/01/1995,0.526,FALSE
06/01/1995,0.532,FALSE
07/01/1995,0.544,FALSE
08/01/1995,0.6,FALSE
09/01/1995,0.545,FALSE
10/01/1995,0.701,FALSE
11/01/1995,0.821,FALSE
12/01/1995,0.675,FALSE
13/01/1995,0.576,FALSE
14/01/1995,0.533,FALSE
15/01/1995,0.545,FALSE
16/01/1995,0.723,FALSE
17/01/1995,0.754,FALSE
18/01/1995,0.83,FALSE
19/01/1995,0.727,FALSE
20/01/1995,0.666,FALSE
21/01/1995,0.714,TRUE
22/01/1995,0.714,TRUE
23/01/1995,0.714,TRUE
24/01/1995,0.714,TRUE
25/01/1995,0.714,TRUE
26/01/1995,0.714,TRUE
27/01/1995,0.714,TRUE
28/01/1995,0.714,TRUE
29/01/1995,0.714,TRUE
30/01/1995,0.714,TRUE
31/01/1995,0.714,TRUE
01/02/1995,0.714,TRUE
02/02/1995,0.714,TRUE
03/02/1995,0.714,TRUE
04/02/1995,0.714,TRUE
05/02/1995,0.714,TRUE
06/02/1995,0.714,TRUE
07/02/1995,0.714,TRUE
08/02/1995,0.714,TRUE
09/02/1995,0.714,TRUE
10/02/1995,0.714,TRUE
11/02/1995,0.714,TRUE
12/02/1995,0.714,TRUE
13/02/1995,0.714,TRUE
14/02/1995,0.714,TRUE
15/02/1995,0.714,TRUE
16/02/1995,0.714,TRUE
17/02/1995,0.714,TRUE
18/02/1995,0.714,TRUE
19/02/1995,0.714,TRUE
20/02/1995,0.748,FALSE
21/02/1995,0.705,FALSE
22/02/1995,0.743,FALSE
23/02/1995,0.714,FALSE
24/02/1995,0.647,FALSE
25/02/1995,0.587,FALSE
26/02/1995,0.53,FALSE
27/02/1995,0.524,FALSE
28/02/1995,0.686,FALSE
01/03/1995,0.942,FALSE
02/03/1995,0.811,FALSE
03/03/1995,0.686,FALSE
04/03/1995,0.685,FALSE
05/03/1995,0.828,FALSE
06/03/1995,0.746,FALSE
07/03/1995,0.767,FALSE
08/03/1995,0.706,FALSE
09/03/1995,0.701,FALSE
10/03/1995,0.803,FALSE
11/03/1995,0.695,FALSE
12/03/1995,0.583,FALSE
13/03/1995,0.499,FALSE
14/03/1995,0.491,FALSE
15/03/1995,0.513,FALSE
16/03/1995,0.52,FALSE
17/03/1995,0.566,FALSE
18/03/1995,0.541,FALSE
19/03/1995,0.496,FALSE
20/03/1995,0.462,FALSE
21/03/1995,0.405,FALSE
22/03/1995,0.369,FALSE
23/03/1995,0.35,FALSE
24/03/1995,0.355,FALSE
25/03/1995,0.354,FALSE
26/03/1995,0.358,FALSE
27/03/1995,0.45,FALSE
28/03/1995,0.634,FALSE
29/03/1995,0.628,FALSE
30/03/1995,0.534,FALSE
31/03/1995,0.483,FALSE
01/04/1995,0.459,FALSE
02/04/1995,0.414,FALSE
03/04/1995,0.385,FALSE
04/04/1995,0.348,FALSE
05/04/1995,0.36,FALSE
06/04/1995,0.385,FALSE
07/04/1995,0.368,FALSE
08/04/1995,0.35,FALSE
09/04/1995,0.33,FALSE
10/04/1995,0.315,FALSE
11/04/1995,0.303,FALSE
12/04/1995,0.294,FALSE
13/04/1995,0.283,FALSE
14/04/1995,0.272,FALSE
15/04/1995,0.262,FALSE
16/04/1995,0.251,FALSE
17/04/1995,0.306,FALSE
18/04/1995,0.406,FALSE
19/04/1995,0.398,FALSE
20/04/1995,0.384,FALSE
21/04/1995,0.375,FALSE
22/04/1995,0.362,FALSE
23/04/1995,0.343,FALSE
24/04/1995,0.328,FALSE
25/04/1995,0.323,FALSE
26/04/1995,0.313,FALSE
27/04/1995,0.295,FALSE
28/04/1995,0.28,FALSE
29/04/1995,0.285,FALSE
30/04/1995,0.298,FALSE
01/05/1995,0.287,FALSE
02/05/1995,0.297,FALSE
03/05/1995,0.302,FALSE
04/05/1995,0.293,FALSE
05/05/1995,0.287,FALSE
06/05/1995,0.276,FALSE
07/05/1995,0.267,TRUE
08/05/1995,0.261,TRUE
09/05/1995,0.255,TRUE
10/05/1995,0.249,TRUE
11/05/1995,0.242,TRUE
12/05/1995,0.236,TRUE
13/05/1995,0.23,TRUE
14/05/1995,0.224,TRUE
15/05/1995,0.217,TRUE
16/05/1995,0.211,TRUE
17/05/1995,0.205,TRUE
18/05/1995,0.2,FALSE
19/05/1995,0.197,FALSE
20/05/1995,0.191,FALSE
21/05/1995,0.207,FALSE
22/05/1995,0.277,FALSE
23/05/1995,0.278,FALSE
24/05/1995,0.269,FALSE
25/05/1995,0.324,FALSE
26/05/1995,0.374,FALSE
27/05/1995,0.382,FALSE
28/05/1995,0.481,FALSE
29/05/1995,0.515,FALSE
30/05/1995,0.486,FALSE
31/05/1995,0.449,FALSE
01/06/1995,0.4,FALSE
02/06/1995,0.368,FALSE
03/06/1995,0.482,FALSE
04/06/1995,0.467,FALSE
05/06/1995,0.407,FALSE
06/06/1995,0.382,FALSE
07/06/1995,0.428,FALSE
08/06/1995,0.394,FALSE
09/06/1995,0.356,FALSE
10/06/1995,0.325,FALSE
11/06/1995,0.294,FALSE
12/06/1995,0.269,FALSE
13/06/1995,0.256,FALSE
14/06/1995,0.243,FALSE
15/06/1995,0.227,FALSE
16/06/1995,0.225,FALSE
17/06/1995,0.266,FALSE
18/06/1995,0.262,FALSE
19/06/1995,0.28,FALSE
20/06/1995,0.365,FALSE
21/06/1995,0.348,FALSE
22/06/1995,0.322,FALSE
23/06/1995,0.298,FALSE
24/06/1995,0.281,FALSE
25/06/1995,0.261,FALSE
26/06/1995,0.246,FALSE
27/06/1995,0.225,FALSE
28/06/1995,0.212,FALSE
29/06/1995,0.209,FALSE
30/06/1995,0.207,FALSE
01/07/1995,0.188,FALSE
02/07/1995,0.179,FALSE
03/07/1995,0.188,FALSE
04/07/1995,0.184,FALSE
05/07/1995,0.183,FALSE
06/07/1995,0.189,FALSE
07/07/1995,0.2,FALSE
08/07/1995,0.199,FALSE
09/07/1995,0.195,FALSE
10/07/1995,0.184,FALSE
11/07/1995,0.17,FALSE
12/07/1995,0.166,FALSE
13/07/1995,0.171,FALSE
14/07/1995,0.202,FALSE
15/07/1995,0.207,FALSE
16/07/1995,0.221,FALSE
17/07/1995,0.253,FALSE
18/07/1995,0.338,FALSE
19/07/1995,0.353,FALSE
20/07/1995,0.5,FALSE
21/07/1995,0.491,FALSE
22/07/1995,0.43,FALSE
23/07/1995,0.434,FALSE
24/07/1995,0.456,FALSE
25/07/1995,0.43,FALSE
26/07/1995,0.384,FALSE
27/07/1995,0.346,FALSE
28/07/1995,0.365,FALSE
29/07/1995,0.428,FALSE
30/07/1995,0.428,FALSE
31/07/1995,0.394,FALSE
01/08/1995,0.357,FALSE
02/08/1995,0.332,FALSE
03/08/1995,0.3,FALSE
04/08/1995,0.279,FALSE
05/08/1995,0.265,FALSE
06/08/1995,0.247,FALSE
07/08/1995,0.232,FALSE
08/08/1995,0.213,FALSE
09/08/1995,0.199,FALSE
10/08/1995,0.188,FALSE
11/08/1995,0.181,FALSE
12/08/1995,0.175,FALSE
13/08/1995,0.173,FALSE
14/08/1995,0.163,FALSE
15/08/1995,0.158,FALSE
16/08/1995,0.151,FALSE
17/08/1995,0.151,FALSE
18/08/1995,0.148,FALSE
19/08/1995,0.146,FALSE
20/08/1995,0.141,FALSE
21/08/1995,0.14,FALSE
22/08/1995,0.143,FALSE
23/08/1995,0.141,FALSE
24/08/1995,0.139,FALSE
25/08/1995,0.141,FALSE
26/08/1995,0.141,FALSE
27/08/1995,0.135,FALSE
28/08/1995,0.13,FALSE
29/08/1995,0.134,FALSE
30/08/1995,0.145,FALSE
31/08/1995,0.142,FALSE
01/09/1995,0.134,FALSE
02/09/1995,0.134,FALSE
03/09/1995,0.136,FALSE
04/09/1995,0.133,FALSE
05/09/1995,0.14,FALSE
06/09/1995,0.14,FALSE
07/09/1995,0.138,FALSE
08/09/1995,0.125,FALSE
09/09/1995,0.127,FALSE
10/09/1995,0.125,FALSE
11/09/1995,0.128,FALSE
12/09/1995,0.128,FALSE
13/09/1995,0.122,FALSE
14/09/1995,0.126,FALSE
15/09/1995,0.131,FALSE
16/09/1995,0.127,FALSE
17/09/1995,0.129,FALSE
18/09/1995,0.126,FALSE
19/09/1995,0.129,FALSE
20/09/1995,0.118,FALSE
21/09/1995,0.119,FALSE
22/09/1995,0.124,FALSE
23/09/1995,0.138,FALSE
24/09/1995,0.317,FALSE
25/09/1995,0.339,FALSE
26/09/1995,0.433,FALSE
27/09/1995,0.407,FALSE
28/09/1995,0.366,FALSE
29/09/1995,0.332,FALSE
30/09/1995,0.314,FALSE
01/10/1995,0.402,FALSE
02/10/1995,0.457,FALSE
03/10/1995,0.619,FALSE
04/10/1995,0.716,FALSE
05/10/1995,0.735,FALSE
06/10/1995,0.787,FALSE
07/10/1995,0.735,FALSE
08/10/1995,0.66,FALSE
09/10/1995,0.557,FALSE
10/10/1995,0.481,FALSE
11/10/1995,0.424,FALSE
12/10/1995,0.398,FALSE
13/10/1995,0.455,FALSE
14/10/1995,0.448,FALSE
15/10/1995,0.449,FALSE
16/10/1995,0.439,FALSE
17/10/1995,0.62,FALSE
18/10/1995,0.581,FALSE
19/10/1995,0.497,FALSE
20/10/1995,0.47,FALSE
21/10/1995,0.435,FALSE
22/10/1995,0.511,FALSE
23/10/1995,0.621,FALSE
24/10/1995,0.836,FALSE
25/10/1995,0.871,FALSE
26/10/1995,0.995,FALSE
27/10/1995,0.846,FALSE
28/10/1995,0.729,FALSE
29/10/1995,0.63,FALSE
30/10/1995,0.563,FALSE
31/10/1995,0.492,FALSE
01/11/1995,0.437,FALSE
02/11/1995,0.383,FALSE
03/11/1995,0.35,FALSE
04/11/1995,0.325,FALSE
05/11/1995,0.306,FALSE
06/11/1995,0.298,FALSE
07/11/1995,0.293,FALSE
08/11/1995,0.316,FALSE
09/11/1995,0.341,FALSE
10/11/1995,0.397,FALSE
11/11/1995,0.403,FALSE
12/11/1995,0.516,FALSE
13/11/1995,0.54,FALSE
14/11/1995,0.5,FALSE
15/11/1995,0.652,FALSE
16/11/1995,0.603,FALSE
17/11/1995,0.564,FALSE
18/11/1995,0.5,FALSE
19/11/1995,0.455,FALSE
20/11/1995,0.416,FALSE
21/11/1995,0.582,FALSE
22/11/1995,0.627,FALSE
23/11/1995,0.603,FALSE
24/11/1995,0.735,FALSE
25/11/1995,0.878,FALSE
26/11/1995,0.727,FALSE
27/11/1995,0.629,FALSE
28/11/1995,0.554,FALSE
29/11/1995,0.48,FALSE
30/11/1995,0.437,FALSE
01/12/1995,0.405,FALSE
02/12/1995,0.408,FALSE
03/12/1995,0.427,FALSE
04/12/1995,0.422,FALSE
05/12/1995,0.389,FALSE
06/12/1995,0.354,FALSE
07/12/1995,0.331,FALSE
08/12/1995,0.314,FALSE
09/12/1995,0.297,FALSE
10/12/1995,0.275,FALSE
11/12/1995,0.268,FALSE
12/12/1995,0.261,FALSE
13/12/1995,0.253,FALSE
14/12/1995,0.246,FALSE
15/12/1995,0.239,FALSE
16/12/1995,0.229,FALSE
17/12/1995,0.227,FALSE
18/12/1995,0.225,FALSE
19/12/1995,0.224,FALSE
20/12/1995,0.221,FALSE
21/12/1995,0.295,FALSE
22/12/1995,0.549,FALSE
23/12/1995,0.611,FALSE
24/12/1995,0.548,FALSE
25/12/1995,0.495,FALSE
26/12/1995,0.447,FALSE
27/12/1995,0.409,FALSE
28/12/1995,0.376,FALSE
29/12/1995,0.343,FALSE
30/12/1995,0.324,FALSE
31/12/1995,0.376,FALSE
01/01/1996,0.453,FALSE
02/01/1996,0.457,FALSE
03/01/1996,0.464,FALSE
04/01/1996,0.527,FALSE
05/01/1996,0.507,FALSE
06/01/1996,0.539,FALSE
07/01/1996,0.633,FALSE
08/01/1996,0.65,FALSE
09/01/1996,0.643,FALSE
10/01/1996,0.58,FALSE
11/01/1996,0.502,FALSE
12/01/1996,0.461,FALSE
13/01/1996,0.466,FALSE
14/01/1996,0.501,FALSE
15/01/1996,0.639,FALSE
16/01/1996,0.568,FALSE
17/01/1996,0.537,FALSE
18/01/1996,0.5,FALSE
19/01/1996,0.516,FALSE
20/01/1996,0.487,FALSE
21/01/1996,0.444,FALSE
22/01/1996,0.4,FALSE
23/01/1996,0.356,FALSE
24/01/1996,0.33,FALSE
25/01/1996,0.315,FALSE
26/01/1996,0.293,FALSE
27/01/1996,0.279,FALSE
28/01/1996,0.261,FALSE
29/01/1996,0.243,FALSE
30/01/1996,0.232,FALSE
31/01/1996,0.225,FALSE
01/02/1996,0.221,FALSE
02/02/1996,0.212,FALSE
03/02/1996,0.215,FALSE
04/02/1996,0.211,FALSE
05/02/1996,0.339,FALSE
06/02/1996,0.414,FALSE
07/02/1996,0.421,FALSE
08/02/1996,0.45,FALSE
09/02/1996,0.572,FALSE
10/02/1996,0.774,FALSE
11/02/1996,0.844,FALSE
12/02/1996,1.01,FALSE
13/02/1996,0.816,FALSE
14/02/1996,0.653,FALSE
15/02/1996,0.541,FALSE
16/02/1996,0.479,FALSE
17/02/1996,0.443,FALSE
18/02/1996,0.611,FALSE
19/02/1996,0.64,FALSE
20/02/1996,0.559,FALSE
21/02/1996,0.486,FALSE
22/02/1996,0.475,FALSE
23/02/1996,0.492,FALSE
24/02/1996,0.524,FALSE
25/02/1996,0.512,FALSE
26/02/1996,0.474,FALSE
27/02/1996,0.438,FALSE
28/02/1996,0.394,FALSE
29/02/1996,0.363,FALSE
01/03/1996,0.335,FALSE
02/03/1996,0.314,FALSE
03/03/1996,0.289,FALSE
04/03/1996,0.284,FALSE
05/03/1996,0.278,FALSE
06/03/1996,0.269,FALSE
07/03/1996,0.255,FALSE
08/03/1996,0.239,FALSE
09/03/1996,0.241,FALSE
10/03/1996,0.253,FALSE
11/03/1996,0.308,FALSE
12/03/1996,0.551,FALSE
13/03/1996,0.616,FALSE
14/03/1996,0.61,FALSE
15/03/1996,0.593,FALSE
16/03/1996,0.565,FALSE
17/03/1996,0.547,FALSE
18/03/1996,0.561,FALSE
19/03/1996,0.505,FALSE
20/03/1996,0.451,FALSE
21/03/1996,0.412,FALSE
22/03/1996,0.391,FALSE
23/03/1996,0.369,FALSE
24/03/1996,0.362,FALSE
25/03/1996,0.391,FALSE
26/03/1996,0.385,FALSE
27/03/1996,0.367,FALSE
